Iter  | Wout Imp | Green It | Nb Yello | Nb Red I | LB         | Lagr Cost | Real Cost | Primal Co | UB     | Step   | Lambda   | Alpha    | Feasibility | Time      | 
477   | 2        | 0        | 0        | 2        | 623.308417 | 622.61800 | 675.00000 | 598.89270 | 834.00 | 0.0749 | 2.000000 | 0.025000 | NO          | 1.315530  | 
478   | 3        | 0        | 0        | 3        | 623.308417 | 623.23028 | 584.00000 | 598.34303 | 834.00 | 0.0750 | 2.000000 | 0.025000 | NO          | 1.316965  | 
479   | 0        | 1        | 0        | 0        | 623.534606 | 623.53460 | 598.00000 | 598.33287 | 834.00 | 0.0750 | 2.000000 | 0.025000 | NO          | 1.318390  | 
480   | 1        | 0        | 0        | 1        | 623.534606 | 623.45718 | 520.00000 | 594.90503 | 834.00 | 0.0747 | 2.000000 | 0.025000 | NO          | 1.319805  | 
481   | 2        | 0        | 0        | 2        | 623.534606 | 623.51427 | 591.00000 | 594.73513 | 834.00 | 0.0746 | 2.000000 | 0.025000 | NO          | 1.321324  | 
482   | 0        | 1        | 0        | 0        | 623.749506 | 623.74950 | 654.00000 | 596.57260 | 834.00 | 0.0746 | 2.000000 | 0.025000 | NO          | 1.322809  | 
483   | 1        | 0        | 0        | 1        | 623.749506 | 622.85925 | 604.00000 | 596.89180 | 834.00 | 0.0742 | 2.000000 | 0.025000 | NO          | 1.324283  | 
484   | 2        | 0        | 0        | 2        | 623.749506 | 623.00618 | 537.00000 | 594.25824 | 834.00 | 0.0742 | 2.000000 | 0.025000 | NO          | 1.325790  | 
485   | 3        | 0        | 0        | 3        | 623.749506 | 623.54026 | 535.00000 | 592.20810 | 834.00 | 0.0743 | 2.000000 | 0.025000 | NO          | 1.327210  | 
486   | 0        | 1        | 0        | 0        | 623.996712 | 623.99671 | 564.00000 | 591.19563 | 834.00 | 0.0743 | 2.000000 | 0.025000 | NO          | 1.328608  | 
487   | 1        | 0        | 0        | 1        | 623.996712 | 623.63525 | 516.00000 | 588.53952 | 834.00 | 0.0738 | 2.000000 | 0.025000 | NO          | 1.330026  | 
488   | 2        | 0        | 0        | 2        | 623.996712 | 623.82265 | 621.00000 | 589.84797 | 834.00 | 0.0738 | 2.000000 | 0.025000 | NO          | 1.331421  | 
489   | 3        | 0        | 0        | 3        | 623.996712 | 623.71451 | 596.00000 | 590.14895 | 834.00 | 0.0739 | 2.000000 | 0.025000 | NO          | 1.332795  | 
490   | 4        | 0        | 0        | 4        | 623.996712 | 623.92420 | 580.00000 | 589.76308 | 834.00 | 0.0739 | 2.000000 | 0.025000 | NO          | 1.334299  | 
491   | 5        | 0        | 0        | 5        | 623.996712 | 623.90249 | 696.00000 | 594.28274 | 834.00 | 0.0738 | 2.000000 | 0.025000 | NO          | 1.335794  | 
492   | 6        | 0        | 0        | 6        | 623.996712 | 623.93414 | 593.00000 | 594.23796 | 834.00 | 0.0739 | 2.000000 | 0.025000 | NO          | 1.337271  | 
493   | 0        | 1        | 0        | 0        | 624.326462 | 624.32646 | 677.00000 | 596.99639 | 834.00 | 0.0738 | 2.000000 | 0.025000 | NO          | 1.338686  | 
494   | 1        | 0        | 0        | 1        | 624.326462 | 623.27519 | 602.00000 | 597.24800 | 834.00 | 0.0733 | 2.000000 | 0.025000 | NO          | 1.340128  | 
495   | 2        | 0        | 0        | 2        | 624.326462 | 623.72257 | 603.00000 | 597.49622 | 834.00 | 0.0733 | 2.000000 | 0.025000 | NO          | 1.341523  | 
496   | 3        | 0        | 0        | 3        | 624.326462 | 624.21283 | 524.00000 | 595.00425 | 834.00 | 0.0733 | 2.000000 | 0.025000 | NO          | 1.342945  | 
497   | 4        | 0        | 0        | 4        | 624.326462 | 624.18590 | 679.00000 | 598.21843 | 834.00 | 0.0733 | 2.000000 | 0.025000 | NO          | 1.344447  | 
498   | 0        | 1        | 0        | 0        | 624.374838 | 624.37483 | 543.00000 | 595.93729 | 834.00 | 0.0733 | 2.000000 | 0.025000 | NO          | 1.345958  | 
499   | 1        | 0        | 0        | 1        | 624.374838 | 623.56013 | 629.00000 | 597.29531 | 834.00 | 0.0733 | 2.000000 | 0.025000 | NO          | 1.347524  | 
500   | 2        | 0        | 0        | 2        | 624.374838 | 623.58874 | 592.00000 | 597.11677 | 834.00 | 0.0733 | 2.000000 | 0.012500 | NO          | 1.349049  | 
501   | 3        | 0        | 0        | 3        | 624.374838 | 623.92763 | 668.00000 | 599.36008 | 834.00 | 0.0733 | 2.000000 | 0.012500 | NO          | 1.350565  | 
502   | 4        | 0        | 0        | 4        | 624.374838 | 624.32842 | 546.00000 | 598.10874 | 834.00 | 0.0734 | 2.000000 | 0.012500 | NO          | 1.352030  | 
503   | 0        | 1        | 0        | 0        | 624.606970 | 624.60697 | 539.00000 | 597.19360 | 834.00 | 0.0734 | 2.000000 | 0.012500 | NO          | 1.353486  | 
504   | 1        | 0        | 0        | 1        | 624.606970 | 624.33146 | 564.00000 | 596.47856 | 834.00 | 0.0730 | 2.000000 | 0.012500 | NO          | 1.354895  | 
505   | 2        | 0        | 0        | 2        | 624.606970 | 624.50402 | 528.00000 | 594.98406 | 834.00 | 0.0729 | 2.000000 | 0.012500 | NO          | 1.356347  | 
506   | 3        | 0        | 0        | 3        | 624.606970 | 624.54496 | 626.00000 | 595.53959 | 834.00 | 0.0729 | 2.000000 | 0.012500 | NO          | 1.357740  | 
507   | 0        | 1        | 0        | 0        | 624.745021 | 624.74502 | 613.00000 | 595.91367 | 834.00 | 0.0730 | 2.000000 | 0.012500 | NO          | 1.359155  | 
508   | 1        | 0        | 0        | 1        | 624.745021 | 624.37885 | 631.00000 | 596.73770 | 834.00 | 0.0727 | 2.000000 | 0.012500 | NO          | 1.360649  | 
509   | 2        | 0        | 0        | 2        | 624.745021 | 624.70553 | 520.00000 | 595.24148 | 834.00 | 0.0727 | 2.000000 | 0.012500 | NO          | 1.362155  | 
510   | 0        | 1        | 0        | 0        | 624.750292 | 624.75029 | 539.00000 | 594.12069 | 834.00 | 0.0727 | 2.000000 | 0.012500 | NO          | 1.363630  | 
511   | 1        | 0        | 0        | 1        | 624.750292 | 624.36863 | 608.00000 | 594.43050 | 834.00 | 0.0727 | 2.000000 | 0.012500 | NO          | 1.365087  | 
512   | 0        | 1        | 0        | 0        | 624.802391 | 624.80239 | 629.00000 | 595.08896 | 834.00 | 0.0727 | 2.000000 | 0.012500 | NO          | 1.366527  | 
513   | 1        | 0        | 0        | 1        | 624.802391 | 624.63760 | 580.00000 | 594.77122 | 834.00 | 0.0726 | 2.000000 | 0.012500 | NO          | 1.367934  | 
514   | 0        | 1        | 0        | 0        | 624.921697 | 624.92169 | 591.00000 | 594.69819 | 834.00 | 0.0726 | 2.000000 | 0.012500 | NO          | 1.369396  | 
515   | 1        | 0        | 0        | 1        | 624.921697 | 624.66784 | 662.00000 | 596.33250 | 834.00 | 0.0724 | 2.000000 | 0.012500 | NO          | 1.370866  | 
516   | 0        | 1        | 0        | 0        | 624.964832 | 624.96483 | 699.00000 | 598.25344 | 834.00 | 0.0724 | 2.000000 | 0.012500 | NO          | 1.372414  | 
517   | 1        | 0        | 0        | 1        | 624.964832 | 624.70625 | 635.00000 | 599.08222 | 834.00 | 0.0724 | 2.000000 | 0.012500 | NO          | 1.374017  | 
518   | 2        | 0        | 0        | 2        | 624.964832 | 624.96461 | 627.00000 | 599.71734 | 834.00 | 0.0724 | 2.000000 | 0.012500 | NO          | 1.375555  | 
519   | 0        | 1        | 0        | 0        | 625.086214 | 625.08621 | 547.00000 | 598.84329 | 834.00 | 0.0724 | 2.000000 | 0.012500 | NO          | 1.377021  | 
520   | 1        | 0        | 0        | 1        | 625.086214 | 624.90014 | 662.00000 | 600.19851 | 834.00 | 0.0722 | 2.000000 | 0.012500 | NO          | 1.378492  | 
521   | 0        | 1        | 0        | 0        | 625.324693 | 625.32469 | 611.00000 | 600.33364 | 834.00 | 0.0722 | 2.000000 | 0.012500 | NO          | 1.379965  | 
522   | 1        | 0        | 0        | 1        | 625.324693 | 624.92883 | 502.00000 | 598.23320 | 834.00 | 0.0718 | 2.000000 | 0.012500 | NO          | 1.381427  | 
523   | 2        | 0        | 0        | 2        | 625.324693 | 625.19679 | 595.00000 | 598.16040 | 834.00 | 0.0718 | 2.000000 | 0.012500 | NO          | 1.382888  | 
524   | 0        | 1        | 0        | 0        | 625.499248 | 625.49924 | 648.00000 | 598.71121 | 834.00 | 0.0718 | 2.000000 | 0.012500 | NO          | 1.384326  | 
525   | 1        | 0        | 0        | 1        | 625.499248 | 625.34555 | 680.00000 | 600.14422 | 834.00 | 0.0715 | 2.000000 | 0.012500 | NO          | 1.385758  | 
526   | 0        | 1        | 0        | 0        | 625.522091 | 625.52209 | 550.00000 | 599.26928 | 834.00 | 0.0715 | 2.000000 | 0.012500 | NO          | 1.387328  | 
527   | 1        | 0        | 0        | 1        | 625.522091 | 625.01214 | 582.00000 | 598.81476 | 834.00 | 0.0714 | 2.000000 | 0.012500 | NO          | 1.388846  | 
528   | 0        | 1        | 0        | 0        | 625.553930 | 625.55393 | 627.00000 | 599.39167 | 834.00 | 0.0714 | 2.000000 | 0.012500 | NO          | 1.390397  | 
529   | 1        | 0        | 0        | 1        | 625.553930 | 625.48772 | 571.00000 | 598.80942 | 834.00 | 0.0714 | 2.000000 | 0.012500 | NO          | 1.391889  | 
530   | 0        | 1        | 0        | 0        | 625.757942 | 625.75794 | 556.00000 | 598.12985 | 834.00 | 0.0714 | 2.000000 | 0.012500 | NO          | 1.393386  | 
531   | 1        | 0        | 0        | 1        | 625.757942 | 625.54316 | 606.00000 | 598.28947 | 834.00 | 0.0711 | 2.000000 | 0.012500 | NO          | 1.394855  | 
532   | 0        | 1        | 0        | 0        | 625.877987 | 625.87798 | 655.00000 | 599.15916 | 834.00 | 0.0711 | 2.000000 | 0.012500 | NO          | 1.396483  | 
533   | 1        | 0        | 0        | 1        | 625.877987 | 625.85461 | 607.00000 | 599.28915 | 834.00 | 0.0708 | 2.000000 | 0.012500 | NO          | 1.397999  | 
534   | 0        | 1        | 0        | 0        | 625.976596 | 625.97659 | 680.00000 | 600.44306 | 834.00 | 0.0708 | 2.000000 | 0.012500 | NO          | 1.399601  | 
535   | 1        | 0        | 0        | 1        | 625.976596 | 625.84767 | 605.00000 | 600.52833 | 834.00 | 0.0707 | 2.000000 | 0.012500 | NO          | 1.401206  | 
536   | 0        | 1        | 0        | 0        | 626.015555 | 626.01555 | 538.00000 | 599.48892 | 834.00 | 0.0706 | 2.000000 | 0.012500 | NO          | 1.402796  | 
537   | 1        | 0        | 0        | 1        | 626.015555 | 625.86057 | 627.00000 | 600.09438 | 834.00 | 0.0706 | 2.000000 | 0.012500 | NO          | 1.404381  | 
538   | 2        | 0        | 0        | 2        | 626.015555 | 626.01493 | 601.00000 | 600.11381 | 834.00 | 0.0706 | 2.000000 | 0.012500 | NO          | 1.405911  | 
539   | 0        | 1        | 0        | 0        | 626.050801 | 626.05080 | 539.00000 | 599.14271 | 834.00 | 0.0706 | 2.000000 | 0.012500 | NO          | 1.407406  | 
540   | 1        | 0        | 0        | 1        | 626.050801 | 625.54115 | 700.00000 | 601.38096 | 834.00 | 0.0705 | 2.000000 | 0.012500 | NO          | 1.408859  | 
541   | 0        | 1        | 0        | 0        | 626.101916 | 626.10191 | 553.00000 | 600.56840 | 834.00 | 0.0705 | 2.000000 | 0.012500 | NO          | 1.410325  | 
542   | 1        | 0        | 0        | 1        | 626.101916 | 625.87559 | 570.00000 | 599.82456 | 834.00 | 0.0704 | 2.000000 | 0.012500 | NO          | 1.411777  | 
543   | 2        | 0        | 0        | 2        | 626.101916 | 625.94813 | 588.00000 | 599.54996 | 834.00 | 0.0704 | 2.000000 | 0.012500 | NO          | 1.413356  | 
544   | 0        | 1        | 0        | 0        | 626.125835 | 626.12583 | 588.00000 | 599.32651 | 834.00 | 0.0704 | 2.000000 | 0.012500 | NO          | 1.414835  | 
545   | 1        | 0        | 0        | 1        | 626.125835 | 626.07716 | 530.00000 | 598.16843 | 834.00 | 0.0704 | 2.000000 | 0.012500 | NO          | 1.416291  | 
546   | 0        | 1        | 0        | 0        | 626.290478 | 626.29047 | 570.00000 | 597.66496 | 834.00 | 0.0703 | 2.000000 | 0.012500 | NO          | 1.417746  | 
547   | 1        | 0        | 0        | 1        | 626.290478 | 626.11988 | 656.00000 | 598.84205 | 834.00 | 0.0700 | 2.000000 | 0.012500 | NO          | 1.419216  | 
548   | 2        | 0        | 0        | 2        | 626.290478 | 626.26564 | 605.00000 | 598.98741 | 834.00 | 0.0700 | 2.000000 | 0.012500 | NO          | 1.420680  | 
549   | 0        | 1        | 0        | 0        | 626.337955 | 626.33795 | 641.00000 | 599.73553 | 834.00 | 0.0700 | 2.000000 | 0.012500 | NO          | 1.422193  | 
550   | 1        | 0        | 0        | 1        | 626.337955 | 626.03735 | 517.00000 | 598.07301 | 834.00 | 0.0699 | 2.000000 | 0.012500 | NO          | 1.423687  | 
551   | 0        | 1        | 0        | 0        | 626.490321 | 626.49032 | 679.00000 | 599.59573 | 834.00 | 0.0699 | 2.000000 | 0.012500 | NO          | 1.425158  | 
552   | 0        | 1        | 0        | 0        | 626.505023 | 626.50502 | 620.00000 | 599.97170 | 834.00 | 0.0697 | 2.000000 | 0.012500 | NO          | 1.426738  | 
553   | 1        | 0        | 0        | 1        | 626.505023 | 626.21732 | 676.00000 | 601.64902 | 834.00 | 0.0696 | 2.000000 | 0.012500 | NO          | 1.428190  | 
554   | 2        | 0        | 0        | 2        | 626.505023 | 626.40618 | 605.00000 | 601.71546 | 834.00 | 0.0696 | 2.000000 | 0.012500 | NO          | 1.429701  | 
555   | 0        | 1        | 0        | 0        | 626.692193 | 626.69219 | 530.00000 | 600.38703 | 834.00 | 0.0696 | 2.000000 | 0.012500 | NO          | 1.431152  | 
556   | 1        | 0        | 0        | 1        | 626.692193 | 626.52769 | 519.00000 | 598.53656 | 834.00 | 0.0693 | 2.000000 | 0.012500 | NO          | 1.432597  | 
557   | 0        | 1        | 0        | 0        | 626.762992 | 626.76299 | 573.00000 | 598.19252 | 834.00 | 0.0693 | 2.000000 | 0.012500 | NO          | 1.434033  | 
558   | 1        | 0        | 0        | 1        | 626.762992 | 626.68575 | 594.00000 | 598.11101 | 834.00 | 0.0692 | 2.000000 | 0.012500 | NO          | 1.435470  | 
559   | 2        | 0        | 0        | 2        | 626.762992 | 626.73307 | 606.00000 | 598.25706 | 834.00 | 0.0692 | 2.000000 | 0.012500 | NO          | 1.436872  | 
560   | 3        | 0        | 0        | 3        | 626.762992 | 626.74472 | 625.00000 | 598.84413 | 834.00 | 0.0692 | 2.000000 | 0.012500 | NO          | 1.438309  | 
561   | 0        | 1        | 0        | 0        | 626.879883 | 626.87988 | 600.00000 | 598.85791 | 834.00 | 0.0692 | 2.000000 | 0.012500 | NO          | 1.439844  | 
562   | 1        | 0        | 0        | 1        | 626.879883 | 626.77460 | 607.00000 | 599.01913 | 834.00 | 0.0690 | 2.000000 | 0.012500 | NO          | 1.441310  | 
563   | 0        | 1        | 0        | 0        | 626.913962 | 626.91396 | 679.00000 | 600.13529 | 834.00 | 0.0690 | 2.000000 | 0.012500 | NO          | 1.442818  | 
564   | 0        | 1        | 0        | 0        | 627.034852 | 627.03485 | 538.00000 | 598.95410 | 834.00 | 0.0689 | 2.000000 | 0.012500 | NO          | 1.444237  | 
565   | 1        | 0        | 0        | 1        | 627.034852 | 626.84778 | 559.00000 | 598.15647 | 834.00 | 0.0687 | 2.000000 | 0.012500 | NO          | 1.445627  | 
566   | 2        | 0        | 0        | 2        | 627.034852 | 626.93225 | 585.00000 | 597.87805 | 834.00 | 0.0687 | 2.000000 | 0.012500 | NO          | 1.447162  | 
567   | 3        | 0        | 0        | 3        | 627.034852 | 627.03110 | 645.00000 | 598.74753 | 834.00 | 0.0687 | 2.000000 | 0.012500 | NO          | 1.448729  | 
568   | 4        | 0        | 0        | 4        | 627.034852 | 627.01324 | 640.00000 | 599.67873 | 834.00 | 0.0687 | 2.000000 | 0.012500 | NO          | 1.450235  | 
569   | 0        | 1        | 0        | 0        | 627.165335 | 627.16533 | 659.00000 | 600.61824 | 834.00 | 0.0688 | 2.000000 | 0.012500 | NO          | 1.451809  | 
570   | 0        | 1        | 0        | 0        | 627.187361 | 627.18736 | 711.00000 | 602.70058 | 834.00 | 0.0686 | 2.000000 | 0.012500 | NO          | 1.453412  | 
571   | 1        | 0        | 0        | 1        | 627.187361 | 626.86525 | 619.00000 | 603.03891 | 834.00 | 0.0686 | 2.000000 | 0.012500 | NO          | 1.454934  | 
572   | 2        | 0        | 0        | 2        | 627.187361 | 627.13556 | 593.00000 | 602.81355 | 834.00 | 0.0686 | 2.000000 | 0.012500 | NO          | 1.456430  | 
573   | 0        | 1        | 0        | 0        | 627.286410 | 627.28641 | 633.00000 | 603.38763 | 834.00 | 0.0686 | 2.000000 | 0.012500 | NO          | 1.457834  | 
574   | 0        | 1        | 0        | 0        | 627.344587 | 627.34458 | 700.00000 | 605.53564 | 834.00 | 0.0685 | 2.000000 | 0.012500 | NO          | 1.459274  | 
575   | 1        | 0        | 0        | 1        | 627.344587 | 627.20377 | 572.00000 | 604.90282 | 834.00 | 0.0684 | 2.000000 | 0.012500 | NO          | 1.460692  | 
576   | 0        | 1        | 0        | 0        | 627.417043 | 627.41704 | 633.00000 | 605.36440 | 834.00 | 0.0684 | 2.000000 | 0.012500 | NO          | 1.462144  | 
577   | 1        | 0        | 0        | 1        | 627.417043 | 627.11808 | 605.00000 | 605.35589 | 834.00 | 0.0683 | 2.000000 | 0.012500 | NO          | 1.463537  | 
578   | 2        | 0        | 0        | 2        | 627.417043 | 627.31820 | 592.00000 | 605.12271 | 834.00 | 0.0683 | 2.000000 | 0.012500 | NO          | 1.464948  | 
579   | 0        | 1        | 0        | 0        | 627.507752 | 627.50775 | 662.00000 | 606.16256 | 834.00 | 0.0683 | 2.000000 | 0.012500 | NO          | 1.466501  | 
580   | 1        | 0        | 0        | 1        | 627.507752 | 627.43305 | 689.00000 | 607.80244 | 834.00 | 0.0681 | 2.000000 | 0.012500 | NO          | 1.467978  | 
581   | 2        | 0        | 0        | 2        | 627.507752 | 627.46952 | 519.00000 | 605.69367 | 834.00 | 0.0681 | 2.000000 | 0.012500 | NO          | 1.469462  | 
582   | 0        | 1        | 0        | 0        | 627.555278 | 627.55527 | 658.00000 | 606.42580 | 834.00 | 0.0681 | 2.000000 | 0.012500 | NO          | 1.470939  | 
583   | 1        | 0        | 0        | 1        | 627.555278 | 627.24561 | 608.00000 | 606.46298 | 834.00 | 0.0680 | 2.000000 | 0.012500 | NO          | 1.472331  | 
584   | 2        | 0        | 0        | 2        | 627.555278 | 627.45760 | 668.00000 | 607.45280 | 834.00 | 0.0680 | 2.000000 | 0.012500 | NO          | 1.473729  | 
585   | 0        | 1        | 0        | 0        | 627.714407 | 627.71440 | 567.00000 | 606.72776 | 834.00 | 0.0680 | 2.000000 | 0.012500 | NO          | 1.475182  | 
586   | 1        | 0        | 0        | 1        | 627.714407 | 627.23965 | 577.00000 | 606.09544 | 834.00 | 0.0677 | 2.000000 | 0.012500 | NO          | 1.476596  | 
587   | 0        | 1        | 0        | 0        | 627.741561 | 627.74156 | 646.00000 | 606.73694 | 834.00 | 0.0677 | 2.000000 | 0.012500 | NO          | 1.477955  | 
588   | 1        | 0        | 0        | 1        | 627.741561 | 627.41388 | 494.00000 | 604.29685 | 834.00 | 0.0677 | 2.000000 | 0.012500 | NO          | 1.479542  | 
589   | 2        | 0        | 0        | 2        | 627.741561 | 627.52019 | 647.00000 | 605.13488 | 834.00 | 0.0677 | 2.000000 | 0.012500 | NO          | 1.481005  | 
590   | 3        | 0        | 0        | 3        | 627.741561 | 627.59395 | 686.00000 | 606.73880 | 834.00 | 0.0677 | 2.000000 | 0.012500 | NO          | 1.482470  | 
591   | 0        | 1        | 0        | 0        | 627.854637 | 627.85463 | 573.00000 | 606.02158 | 834.00 | 0.0677 | 2.000000 | 0.012500 | NO          | 1.483920  | 
592   | 1        | 0        | 0        | 1        | 627.854637 | 627.38392 | 547.00000 | 604.62169 | 834.00 | 0.0675 | 2.000000 | 0.012500 | NO          | 1.485310  | 
593   | 0        | 1        | 0        | 0        | 627.910985 | 627.91098 | 584.00000 | 604.19421 | 834.00 | 0.0675 | 2.000000 | 0.012500 | NO          | 1.486694  | 
594   | 1        | 0        | 0        | 1        | 627.910985 | 627.58946 | 711.00000 | 606.76647 | 834.00 | 0.0674 | 2.000000 | 0.012500 | NO          | 1.488076  | 
595   | 2        | 0        | 0        | 2        | 627.910985 | 627.71901 | 560.00000 | 605.79616 | 834.00 | 0.0674 | 2.000000 | 0.012500 | NO          | 1.489448  | 
596   | 0        | 1        | 0        | 0        | 627.981044 | 627.98104 | 630.00000 | 606.20889 | 834.00 | 0.0674 | 2.000000 | 0.012500 | NO          | 1.490873  | 
597   | 1        | 0        | 0        | 1        | 627.981044 | 627.89474 | 668.00000 | 607.25411 | 834.00 | 0.0672 | 2.000000 | 0.012500 | NO          | 1.492421  | 
598   | 0        | 1        | 0        | 0        | 628.065146 | 628.06514 | 533.00000 | 605.88492 | 834.00 | 0.0673 | 2.000000 | 0.012500 | NO          | 1.493860  | 
599   | 1        | 0        | 0        | 1        | 628.065146 | 627.88384 | 553.00000 | 604.83277 | 834.00 | 0.0671 | 2.000000 | 0.012500 | NO          | 1.495293  | 
600   | 2        | 0        | 0        | 2        | 628.065146 | 627.93296 | 565.00000 | 604.32716 | 834.00 | 0.0671 | 2.000000 | 0.006250 | NO          | 1.496684  | 
601   | 3        | 0        | 0        | 3        | 628.065146 | 628.02247 | 590.00000 | 604.14656 | 834.00 | 0.0671 | 2.000000 | 0.006250 | NO          | 1.498069  | 
602   | 0        | 1        | 0        | 0        | 628.120446 | 628.12044 | 608.00000 | 604.20967 | 834.00 | 0.0671 | 2.000000 | 0.006250 | NO          | 1.499493  | 
603   | 1        | 0        | 0        | 1        | 628.120446 | 627.99687 | 693.00000 | 605.61145 | 834.00 | 0.0670 | 2.000000 | 0.006250 | NO          | 1.500970  | 
604   | 2        | 0        | 0        | 2        | 628.120446 | 628.09176 | 657.00000 | 606.08704 | 834.00 | 0.0670 | 2.000000 | 0.006250 | NO          | 1.502519  | 
605   | 0        | 1        | 0        | 0        | 628.283332 | 628.28333 | 601.00000 | 606.03420 | 834.00 | 0.0670 | 2.000000 | 0.006250 | NO          | 1.504065  | 
606   | 1        | 0        | 0        | 1        | 628.283332 | 628.15294 | 587.00000 | 605.85345 | 834.00 | 0.0667 | 2.000000 | 0.006250 | NO          | 1.505677  | 
607   | 2        | 0        | 0        | 2        | 628.283332 | 628.25903 | 586.00000 | 605.60342 | 834.00 | 0.0667 | 2.000000 | 0.006250 | NO          | 1.507198  | 
608   | 0        | 1        | 0        | 0        | 628.418750 | 628.41875 | 698.00000 | 606.38320 | 834.00 | 0.0667 | 2.000000 | 0.006250 | NO          | 1.508685  | 
609   | 1        | 0        | 0        | 1        | 628.418750 | 628.20079 | 633.00000 | 606.74012 | 834.00 | 0.0665 | 2.000000 | 0.006250 | NO          | 1.510132  | 
610   | 0        | 1        | 0        | 0        | 628.428533 | 628.42853 | 586.00000 | 606.52471 | 834.00 | 0.0665 | 2.000000 | 0.006250 | NO          | 1.511591  | 
611   | 0        | 1        | 0        | 0        | 628.473984 | 628.47398 | 481.00000 | 605.62058 | 834.00 | 0.0665 | 2.000000 | 0.006250 | NO          | 1.513021  | 
612   | 1        | 0        | 0        | 1        | 628.473984 | 628.39491 | 641.00000 | 606.02520 | 834.00 | 0.0664 | 2.000000 | 0.006250 | NO          | 1.514442  | 
613   | 2        | 0        | 0        | 2        | 628.473984 | 628.45568 | 606.00000 | 606.02487 | 834.00 | 0.0664 | 2.000000 | 0.006250 | NO          | 1.515866  | 
614   | 0        | 1        | 0        | 0        | 628.486395 | 628.48639 | 584.00000 | 605.81487 | 834.00 | 0.0664 | 2.000000 | 0.006250 | NO          | 1.517320  | 
615   | 1        | 0        | 0        | 1        | 628.486395 | 628.44048 | 565.00000 | 605.35885 | 834.00 | 0.0664 | 2.000000 | 0.006250 | NO          | 1.518907  | 
616   | 0        | 1        | 0        | 0        | 628.533829 | 628.53382 | 632.00000 | 605.55536 | 834.00 | 0.0664 | 2.000000 | 0.006250 | NO          | 1.520440  | 
617   | 1        | 0        | 0        | 1        | 628.533829 | 628.50081 | 665.00000 | 606.08222 | 834.00 | 0.0663 | 2.000000 | 0.006250 | NO          | 1.521876  | 
618   | 0        | 1        | 0        | 0        | 628.636880 | 628.63688 | 574.00000 | 605.81334 | 834.00 | 0.0663 | 2.000000 | 0.006250 | NO          | 1.523315  | 
619   | 1        | 0        | 0        | 1        | 628.636880 | 628.61298 | 722.00000 | 607.15031 | 834.00 | 0.0661 | 2.000000 | 0.006250 | NO          | 1.524734  | 
620   | 0        | 1        | 0        | 0        | 628.718868 | 628.71886 | 613.00000 | 607.21231 | 834.00 | 0.0662 | 2.000000 | 0.006250 | NO          | 1.526139  | 
621   | 1        | 0        | 0        | 1        | 628.718868 | 628.59669 | 538.00000 | 606.32910 | 834.00 | 0.0660 | 2.000000 | 0.006250 | NO          | 1.527539  | 
622   | 0        | 1        | 0        | 0        | 628.844484 | 628.84448 | 596.00000 | 606.24273 | 834.00 | 0.0660 | 2.000000 | 0.006250 | NO          | 1.528942  | 
623   | 1        | 0        | 0        | 1        | 628.844484 | 628.75188 | 628.00000 | 606.48754 | 834.00 | 0.0658 | 2.000000 | 0.006250 | NO          | 1.530372  | 
624   | 0        | 1        | 0        | 0        | 628.863408 | 628.86340 | 633.00000 | 606.71466 | 834.00 | 0.0658 | 2.000000 | 0.006250 | NO          | 1.531934  | 
625   | 1        | 0        | 0        | 1        | 628.863408 | 628.85997 | 721.00000 | 607.87419 | 834.00 | 0.0658 | 2.000000 | 0.006250 | NO          | 1.533471  | 
626   | 0        | 1        | 0        | 0        | 628.912348 | 628.91234 | 724.00000 | 608.96213 | 834.00 | 0.0658 | 2.000000 | 0.006250 | NO          | 1.534986  | 
627   | 1        | 0        | 0        | 1        | 628.912348 | 628.89764 | 619.00000 | 609.04659 | 834.00 | 0.0658 | 2.000000 | 0.006250 | NO          | 1.536562  | 
628   | 0        | 1        | 0        | 0        | 628.980452 | 628.98045 | 686.00000 | 609.81403 | 834.00 | 0.0658 | 2.000000 | 0.006250 | NO          | 1.538061  | 
629   | 1        | 0        | 0        | 1        | 628.980452 | 628.93335 | 644.00000 | 610.14272 | 834.00 | 0.0657 | 2.000000 | 0.006250 | NO          | 1.539561  | 
630   | 0        | 1        | 0        | 0        | 629.022558 | 629.02255 | 690.00000 | 610.77945 | 834.00 | 0.0657 | 2.000000 | 0.006250 | NO          | 1.541058  | 
631   | 0        | 1        | 0        | 0        | 629.141406 | 629.14140 | 603.00000 | 610.74170 | 834.00 | 0.0656 | 2.000000 | 0.006250 | NO          | 1.542511  | 
632   | 1        | 0        | 0        | 1        | 629.141406 | 629.11043 | 566.00000 | 610.27868 | 834.00 | 0.0654 | 2.000000 | 0.006250 | NO          | 1.543942  | 
633   | 0        | 1        | 0        | 0        | 629.245652 | 629.24565 | 536.00000 | 609.79483 | 834.00 | 0.0654 | 2.000000 | 0.006250 | NO          | 1.545512  | 
634   | 1        | 0        | 0        | 1        | 629.245652 | 629.13673 | 514.00000 | 608.90038 | 834.00 | 0.0652 | 2.000000 | 0.006250 | NO          | 1.547032  | 
635   | 0        | 1        | 0        | 0        | 629.256296 | 629.25629 | 646.00000 | 609.19709 | 834.00 | 0.0652 | 2.000000 | 0.006250 | NO          | 1.548620  | 
